STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,GEOIDFQ,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GEOID_JOIN,POPULATION
12,103,026818,1,121030268181,1500000US121030268181,Block Group 1,G5030,S,467209.000000000000000,24947.000000000000000,+27.9704359,-082.7204757,121030268181,2680
12,103,026818,2,121030268182,1500000US121030268182,Block Group 2,G5030,S,532066.000000000000000,30793.000000000000000,+27.9696618,-082.7249175,121030268182,747
12,103,026818,3,121030268183,1500000US121030268183,Block Group 3,G5030,S,831579.000000000000000,4218.000000000000000,+27.9730406,-082.7127208,121030268183,409
12,103,026819,1,121030268191,1500000US121030268191,Block Group 1,G5030,S,1005235.000000000000000,0.000000000000000,+27.9643026,-082.7151816,121030268191,948
12,103,026904,2,121030269042,1500000US121030269042,Block Group 2,G5030,S,742385.000000000000000,16233.000000000000000,+28.0231337,-082.7427160,121030269042,1542
12,103,026904,3,121030269043,1500000US121030269043,Block Group 3,G5030,S,1456264.000000000000000,10392.000000000000000,+28.0409052,-082.7435585,121030269043,1574
12,103,027202,5,121030272025,1500000US121030272025,Block Group 5,G5030,S,650726.000000000000000,55194.000000000000000,+28.0875880,-082.7767201,121030272025,370
12,103,027701,1,121030277011,1500000US121030277011,Block Group 1,G5030,S,547219.000000000000000,1216577.000000000000000,+27.8093667,-082.8134945,121030277011,813
12,103,027704,3,121030277043,1500000US121030277043,Block Group 3,G5030,S,389737.000000000000000,745928.000000000000000,+27.8327673,-082.8287985,121030277043,463
12,103,027802,1,121030278021,1500000US121030278021,Block Group 1,G5030,S,548338.000000000000000,1169141.000000000000000,+27.7881827,-082.7873310,121030278021,639
12,103,027901,2,121030279012,1500000US121030279012,Block Group 2,G5030,S,396147.000000000000000,256426.000000000000000,+27.7676601,-082.7665099,121030279012,595
12,103,028002,3,121030280023,1500000US121030280023,Block Group 3,G5030,S,508705.000000000000000,2022334.000000000000000,+27.6861398,-082.7381630,121030280023,617
12,103,028002,4,121030280024,1500000US121030280024,Block Group 4,G5030,S,712073.000000000000000,779114.000000000000000,+27.7028937,-082.7360048,121030280024,1373
12,103,028004,1,121030280041,1500000US121030280041,Block Group 1,G5030,S,407080.000000000000000,181484.000000000000000,+27.7442143,-082.7504676,121030280041,803
12,103,026908,4,121030269084,1500000US121030269084,Block Group 4,G5030,S,671530.000000000000000,9558.000000000000000,+28.0284391,-082.7677732,121030269084,725
12,103,026909,2,121030269092,1500000US121030269092,Block Group 2,G5030,S,929204.000000000000000,17389.000000000000000,+28.0261321,-082.7505180,121030269092,1565
12,103,026909,3,121030269093,1500000US121030269093,Block Group 3,G5030,S,1043580.000000000000000,28107.000000000000000,+28.0210388,-082.7617890,121030269093,1986
12,103,026911,3,121030269113,1500000US121030269113,Block Group 3,G5030,S,486523.000000000000000,181754.000000000000000,+27.9980025,-082.7452163,121030269113,1182
12,103,026912,2,121030269122,1500000US121030269122,Block Group 2,G5030,S,258513.000000000000000,0.000000000000000,+27.9981306,-082.7382518,121030269122,1231
12,103,026913,3,121030269133,1500000US121030269133,Block Group 3,G5030,S,167315.000000000000000,0.000000000000000,+28.0036054,-082.7409118,121030269133,714
12,103,028004,2,121030280042,1500000US121030280042,Block Group 2,G5030,S,513110.000000000000000,215810.000000000000000,+27.7528102,-082.7558262,121030280042,918
12,103,026101,1,121030261011,1500000US121030261011,Block Group 1,G5030,S,401630.000000000000000,1240593.000000000000000,+27.9833590,-082.7984420,121030261011,1055
12,103,021600,1,121030216001,1500000US121030216001,Block Group 1,G5030,S,404404.000000000000000,0.000000000000000,+27.7744469,-082.6516521,121030216001,525
12,103,024411,2,121030244112,1500000US121030244112,Block Group 2,G5030,S,378821.000000000000000,0.000000000000000,+27.8472568,-082.6365252,121030244112,636
12,103,027106,3,121030271063,1500000US121030271063,Block Group 3,G5030,S,5608863.000000000000000,21178320.000000000000000,+28.0257441,-082.8153575,121030271063,1087
12,103,027105,2,121030271052,1500000US121030271052,Block Group 2,G5030,S,1845467.000000000000000,28172.000000000000000,+28.0304639,-082.7805498,121030271052,2190
12,103,027206,2,121030272062,1500000US121030272062,Block Group 2,G5030,S,1286799.000000000000000,19615.000000000000000,+28.0864617,-082.7428138,121030272062,2103
12,103,027206,3,121030272063,1500000US121030272063,Block Group 3,G5030,S,2319820.000000000000000,13929.000000000000000,+28.0874400,-082.7534608,121030272063,2964
12,103,027208,2,121030272082,1500000US121030272082,Block Group 2,G5030,S,1784740.000000000000000,45937.000000000000000,+28.0534787,-082.7504621,121030272082,2046
12,103,027208,3,121030272083,1500000US121030272083,Block Group 3,G5030,S,984618.000000000000000,13152.000000000000000,+28.0608244,-082.7603878,121030272083,2054
12,103,027901,3,121030279013,1500000US121030279013,Block Group 3,G5030,S,344517.000000000000000,822127.000000000000000,+27.7448940,-082.7589512,121030279013,984
12,103,020105,3,121030201053,1500000US121030201053,Block Group 3,G5030,S,1492044.000000000000000,1114348.000000000000000,+27.7279058,-082.6881720,121030201053,1818
12,103,022301,2,121030223012,1500000US121030223012,Block Group 2,G5030,S,746195.000000000000000,11686.000000000000000,+27.7649197,-082.7258390,121030223012,1089
12,103,990000,0,121039900000,1500000US121039900000,Block Group 0,G5030,S,0.000000000000000,1020401270.000000000000000,+27.9016693,-082.9039651,121039900000,0
12,103,024514,2,121030245142,1500000US121030245142,Block Group 2,G5030,S,1253009.000000000000000,95559.000000000000000,+27.9019165,-082.7165845,121030245142,2340
12,103,024702,2,121030247022,1500000US121030247022,Block Group 2,G5030,S,845845.000000000000000,47347.000000000000000,+27.8171914,-082.6934091,121030247022,1357
12,103,025416,2,121030254162,1500000US121030254162,Block Group 2,G5030,S,666465.000000000000000,5141.000000000000000,+27.9137142,-082.7582950,121030254162,1760
12,103,027604,1,121030276041,1500000US121030276041,Block Group 1,G5030,S,546325.000000000000000,4396326.000000000000000,+27.9556611,-082.8301683,121030276041,1013
12,103,024805,2,121030248052,1500000US121030248052,Block Group 2,G5030,S,466464.000000000000000,15443.000000000000000,+27.8112852,-082.7163302,121030248052,1139
12,103,027209,1,121030272091,1500000US121030272091,Block Group 1,G5030,S,487355.000000000000000,832819.000000000000000,+28.0519865,-082.7856387,121030272091,1362
12,103,020208,2,121030202082,1500000US121030202082,Block Group 2,G5030,S,758805.000000000000000,30811.000000000000000,+27.7175591,-082.6525742,121030202082,1111
12,103,025604,1,121030256041,1500000US121030256041,Block Group 1,G5030,S,840539.000000000000000,16043.000000000000000,+27.9198196,-082.7801991,121030256041,1536
12,103,027401,1,121030274011,1500000US121030274011,Block Group 1,G5030,S,2041458.000000000000000,391207.000000000000000,+28.1534469,-082.7474336,121030274011,1194
12,103,025007,2,121030250072,1500000US121030250072,Block Group 2,G5030,S,3156282.000000000000000,835179.000000000000000,+27.8533034,-082.7731907,121030250072,2557
12,103,025119,1,121030251191,1500000US121030251191,Block Group 1,G5030,S,2913986.000000000000000,316722.000000000000000,+27.8750722,-082.8076531,121030251191,2130
12,103,020108,3,121030201083,1500000US121030201083,Block Group 3,G5030,S,609709.000000000000000,1187031.000000000000000,+27.7082186,-082.7134301,121030201083,506
12,103,020107,1,121030201071,1500000US121030201071,Block Group 1,G5030,S,731208.000000000000000,3001419.000000000000000,+27.7090796,-082.7017464,121030201071,873
12,103,020107,2,121030201072,1500000US121030201072,Block Group 2,G5030,S,230869.000000000000000,672883.000000000000000,+27.7171825,-082.7027910,121030201072,870
12,103,020206,1,121030202061,1500000US121030202061,Block Group 1,G5030,S,1121861.000000000000000,77412.000000000000000,+27.7159701,-082.6730623,121030202061,2124
12,103,020206,2,121030202062,1500000US121030202062,Block Group 2,G5030,S,358649.000000000000000,142806.000000000000000,+27.7156031,-082.6651862,121030202062,2471
12,103,020207,1,121030202071,1500000US121030202071,Block Group 1,G5030,S,1252196.000000000000000,8920514.000000000000000,+27.6768779,-082.6778800,121030202071,1820
12,103,020208,1,121030202081,1500000US121030202081,Block Group 1,G5030,S,522184.000000000000000,6758.000000000000000,+27.7137205,-082.6593436,121030202081,1545
12,103,020209,4,121030202094,1500000US121030202094,Block Group 4,G5030,S,427864.000000000000000,307310.000000000000000,+27.7023367,-082.6503537,121030202094,912
12,103,027210,1,121030272101,1500000US121030272101,Block Group 1,G5030,S,837516.000000000000000,55256.000000000000000,+28.0649796,-082.7689839,121030272101,1276
12,103,027314,2,121030273142,1500000US121030273142,Block Group 2,G5030,S,1519209.000000000000000,262794.000000000000000,+28.0758668,-082.7128383,121030273142,1711
12,103,025505,1,121030255051,1500000US121030255051,Block Group 1,G5030,S,504768.000000000000000,36670.000000000000000,+27.9356651,-082.7924687,121030255051,297
12,103,026912,3,121030269123,1500000US121030269123,Block Group 3,G5030,S,481378.000000000000000,0.000000000000000,+27.9927107,-082.7383092,121030269123,1763
12,103,027317,2,121030273172,1500000US121030273172,Block Group 2,G5030,S,1046256.000000000000000,301335.000000000000000,+28.0620871,-082.7171708,121030273172,2107
12,103,024002,3,121030240023,1500000US121030240023,Block Group 3,G5030,S,155564.000000000000000,0.000000000000000,+27.8167369,-082.6325500,121030240023,786
12,103,024004,3,121030240043,1500000US121030240043,Block Group 3,G5030,S,565227.000000000000000,2074558.000000000000000,+27.8148258,-082.5917843,121030240043,894
12,103,024406,2,121030244062,1500000US121030244062,Block Group 2,G5030,S,623443.000000000000000,73904.000000000000000,+27.8667654,-082.6411417,121030244062,2530
12,103,024406,3,121030244063,1500000US121030244063,Block Group 3,G5030,S,931711.000000000000000,683722.000000000000000,+27.8866924,-082.6408638,121030244063,1603
12,103,024410,1,121030244101,1500000US121030244101,Block Group 1,G5030,S,794266.000000000000000,0.000000000000000,+27.8471670,-082.6428435,121030244101,2188
12,103,024410,2,121030244102,1500000US121030244102,Block Group 2,G5030,S,1107132.000000000000000,24938.000000000000000,+27.8592475,-082.6439245,121030244102,1758
12,103,024412,1,121030244121,1500000US121030244121,Block Group 1,G5030,S,5848276.000000000000000,513806.000000000000000,+27.8668383,-082.6608153,121030244121,755
12,103,024412,2,121030244122,1500000US121030244122,Block Group 2,G5030,S,1659731.000000000000000,87819.000000000000000,+27.8798582,-082.6527966,121030244122,3102
12,103,027316,2,121030273162,1500000US121030273162,Block Group 2,G5030,S,848837.000000000000000,299639.000000000000000,+28.0880335,-082.7153230,121030273162,944
12,103,027317,3,121030273173,1500000US121030273173,Block Group 3,G5030,S,1079338.000000000000000,41306.000000000000000,+28.0595261,-082.7338511,121030273173,2233
12,103,027318,2,121030273182,1500000US121030273182,Block Group 2,G5030,S,1342707.000000000000000,72466.000000000000000,+28.0520185,-082.7143902,121030273182,2260
12,103,027326,1,121030273261,1500000US121030273261,Block Group 1,G5030,S,2014109.000000000000000,178990.000000000000000,+28.0500645,-082.6914878,121030273261,2164
12,103,024413,2,121030244132,1500000US121030244132,Block Group 2,G5030,S,633885.000000000000000,44522.000000000000000,+27.8450428,-082.6600384,121030244132,1191
12,103,024413,3,121030244133,1500000US121030244133,Block Group 3,G5030,S,955894.000000000000000,33847.000000000000000,+27.8544912,-082.6534922,121030244133,1228
12,103,024413,4,121030244134,1500000US121030244134,Block Group 4,G5030,S,380487.000000000000000,19552.000000000000000,+27.8452502,-082.6507598,121030244134,1020
12,103,024505,4,121030245054,1500000US121030245054,Block Group 4,G5030,S,875510.000000000000000,21393.000000000000000,+27.8702006,-082.7243636,121030245054,2421
12,103,024508,2,121030245082,1500000US121030245082,Block Group 2,G5030,S,555496.000000000000000,6635.000000000000000,+27.9207845,-082.7164497,121030245082,346
12,103,024509,1,121030245091,1500000US121030245091,Block Group 1,G5030,S,1009188.000000000000000,70914.000000000000000,+27.8970235,-082.6704353,121030245091,1793
12,103,024509,2,121030245092,1500000US121030245092,Block Group 2,G5030,S,10854826.000000000000000,26115225.000000000000000,+27.9053613,-082.6449239,121030245092,1683
12,103,027323,1,121030273231,1500000US121030273231,Block Group 1,G5030,S,537465.000000000000000,186927.000000000000000,+28.0808662,-082.7045192,121030273231,1255
12,103,027323,2,121030273232,1500000US121030273232,Block Group 2,G5030,S,682270.000000000000000,101218.000000000000000,+28.0718524,-082.7085989,121030273232,1927
12,103,027324,1,121030273241,1500000US121030273241,Block Group 1,G5030,S,15991646.000000000000000,111618.000000000000000,+28.0745893,-082.6694139,121030273241,2066
12,103,027325,1,121030273251,1500000US121030273251,Block Group 1,G5030,S,2510386.000000000000000,112197.000000000000000,+28.0740722,-082.6870824,121030273251,1675
12,103,027325,2,121030273252,1500000US121030273252,Block Group 2,G5030,S,2305490.000000000000000,200705.000000000000000,+28.0650995,-082.6964305,121030273252,1860
12,103,027326,2,121030273262,1500000US121030273262,Block Group 2,G5030,S,702348.000000000000000,77980.000000000000000,+28.0599826,-082.7008467,121030273262,2137
12,103,027327,2,121030273272,1500000US121030273272,Block Group 2,G5030,S,5909609.000000000000000,132779.000000000000000,+28.0472945,-082.6592841,121030273272,2824
12,103,024512,2,121030245122,1500000US121030245122,Block Group 2,G5030,S,11550141.000000000000000,680029.000000000000000,+27.8811844,-082.6945405,121030245122,1670
12,103,024514,1,121030245141,1500000US121030245141,Block Group 1,G5030,S,1296732.000000000000000,19755.000000000000000,+27.9120264,-082.7222510,121030245141,2201
12,103,027603,1,121030276031,1500000US121030276031,Block Group 1,G5030,S,400702.000000000000000,484656.000000000000000,+27.8958933,-082.8492414,121030276031,507
12,103,027603,2,121030276032,1500000US121030276032,Block Group 2,G5030,S,829093.000000000000000,1240013.000000000000000,+27.8953575,-082.8435166,121030276032,1589
12,103,027605,1,121030276051,1500000US121030276051,Block Group 1,G5030,S,707493.000000000000000,1248929.000000000000000,+27.9157734,-082.8433723,121030276051,726
12,103,024514,3,121030245143,1500000US121030245143,Block Group 3,G5030,S,1312206.000000000000000,33252.000000000000000,+27.9029487,-082.7257909,121030245143,1593
12,103,024510,1,121030245101,1500000US121030245101,Block Group 1,G5030,S,976691.000000000000000,55366.000000000000000,+27.9052024,-082.7087502,121030245101,1105
12,103,024510,3,121030245103,1500000US121030245103,Block Group 3,G5030,S,528275.000000000000000,31989.000000000000000,+27.9045518,-082.7068218,121030245103,2546
12,103,024601,3,121030246013,1500000US121030246013,Block Group 3,G5030,S,331794.000000000000000,0.000000000000000,+27.8375585,-082.6801265,121030246013,1103
12,103,024701,1,121030247011,1500000US121030247011,Block Group 1,G5030,S,474793.000000000000000,9723.000000000000000,+27.8258162,-082.6857341,121030247011,977
12,103,024701,2,121030247012,1500000US121030247012,Block Group 2,G5030,S,641320.000000000000000,5622.000000000000000,+27.8250523,-082.6948854,121030247012,1013
12,103,024701,3,121030247013,1500000US121030247013,Block Group 3,G5030,S,478649.000000000000000,6307.000000000000000,+27.8224317,-082.6866620,121030247013,975
12,103,027606,1,121030276061,1500000US121030276061,Block Group 1,G5030,S,570805.000000000000000,1176853.000000000000000,+27.8849648,-082.8514073,121030276061,658
12,103,027703,1,121030277031,1500000US121030277031,Block Group 1,G5030,S,368606.000000000000000,838780.000000000000000,+27.8488791,-082.8439567,121030277031,608
12,103,027703,2,121030277032,1500000US121030277032,Block Group 2,G5030,S,323943.000000000000000,877115.000000000000000,+27.8615350,-082.8482619,121030277032,534
12,103,027801,1,121030278011,1500000US121030278011,Block Group 1,G5030,S,476518.000000000000000,909647.000000000000000,+27.8032436,-082.8025834,121030278011,468
12,103,024703,2,121030247032,1500000US121030247032,Block Group 2,G5030,S,244450.000000000000000,0.000000000000000,+27.8110183,-082.6897823,121030247032,779
12,103,024703,3,121030247033,1500000US121030247033,Block Group 3,G5030,S,353960.000000000000000,0.000000000000000,+27.8105865,-082.6845201,121030247033,698
12,103,024803,1,121030248031,1500000US121030248031,Block Group 1,G5030,S,621162.000000000000000,21085.000000000000000,+27.8266508,-082.7248073,121030248031,1303
12,103,024803,2,121030248032,1500000US121030248032,Block Group 2,G5030,S,625935.000000000000000,14267.000000000000000,+27.8237260,-082.7166067,121030248032,939
12,103,024805,1,121030248051,1500000US121030248051,Block Group 1,G5030,S,617482.000000000000000,37259.000000000000000,+27.8170119,-082.7179561,121030248051,1521
12,103,024904,2,121030249042,1500000US121030249042,Block Group 2,G5030,S,970675.000000000000000,1078.000000000000000,+27.8628901,-082.7225104,121030249042,1203
12,103,025009,2,121030250092,1500000US121030250092,Block Group 2,G5030,S,1702689.000000000000000,60256.000000000000000,+27.8730810,-082.7327693,121030250092,1698
12,103,025011,2,121030250112,1500000US121030250112,Block Group 2,G5030,S,2419170.000000000000000,204773.000000000000000,+27.8796017,-082.7559935,121030250112,1130
12,103,027802,2,121030278022,1500000US121030278022,Block Group 2,G5030,S,939187.000000000000000,1596542.000000000000000,+27.7958961,-082.7825141,121030278022,2297
12,103,028002,1,121030280021,1500000US121030280021,Block Group 1,G5030,S,782427.000000000000000,1164789.000000000000000,+27.7111796,-082.7283321,121030280021,1356
12,103,028002,2,121030280022,1500000US121030280022,Block Group 2,G5030,S,621778.000000000000000,930976.000000000000000,+27.7168007,-082.7396221,121030280022,400
12,103,025011,3,121030250113,1500000US121030250113,Block Group 3,G5030,S,980491.000000000000000,627358.000000000000000,+27.8760747,-082.7716868,121030250113,1828
12,103,025012,3,121030250123,1500000US121030250123,Block Group 3,G5030,S,350848.000000000000000,0.000000000000000,+27.8587989,-082.7558704,121030250123,1017
12,103,025017,1,121030250171,1500000US121030250171,Block Group 1,G5030,S,713410.000000000000000,0.000000000000000,+27.8173773,-082.7411398,121030250171,1265
12,103,025018,1,121030250181,1500000US121030250181,Block Group 1,G5030,S,617001.000000000000000,10921.000000000000000,+27.8191179,-082.7329707,121030250181,1217
12,103,025019,1,121030250191,1500000US121030250191,Block Group 1,G5030,S,900428.000000000000000,655493.000000000000000,+27.8142043,-082.7559232,121030250191,587
12,103,025019,2,121030250192,1500000US121030250192,Block Group 2,G5030,S,693848.000000000000000,3450.000000000000000,+27.8108419,-082.7425224,121030250192,1801
12,103,025107,3,121030251073,1500000US121030251073,Block Group 3,G5030,S,1094618.000000000000000,815604.000000000000000,+27.8301985,-082.7768590,121030251073,1681
12,103,028102,3,121030281023,1500000US121030281023,Block Group 3,G5030,S,1546864.000000000000000,837240.000000000000000,+27.7487654,-082.7212655,121030281023,1976
12,103,028103,1,121030281031,1500000US121030281031,Block Group 1,G5030,S,326969.000000000000000,739613.000000000000000,+27.7471256,-082.7391396,121030281031,937
12,103,028103,2,121030281032,1500000US121030281032,Block Group 2,G5030,S,422567.000000000000000,207505.000000000000000,+27.7555345,-082.7351875,121030281032,1122
12,103,028104,3,121030281043,1500000US121030281043,Block Group 3,G5030,S,301564.000000000000000,4406.000000000000000,+27.7592899,-082.7385946,121030281043,1204
12,103,021900,3,121030219003,1500000US121030219003,Block Group 3,G5030,S,641428.000000000000000,3249.000000000000000,+27.7805093,-082.6746951,121030219003,1104
12,103,022000,1,121030220001,1500000US121030220001,Block Group 1,G5030,S,409698.000000000000000,0.000000000000000,+27.7654914,-082.6964445,121030220001,645
12,103,022000,2,121030220002,1500000US121030220002,Block Group 2,G5030,S,361181.000000000000000,0.000000000000000,+27.7695927,-082.6937034,121030220002,710
12,103,022000,3,121030220003,1500000US121030220003,Block Group 3,G5030,S,479391.000000000000000,0.000000000000000,+27.7675913,-082.6824542,121030220003,814
12,103,022200,1,121030222001,1500000US121030222001,Block Group 1,G5030,S,537352.000000000000000,0.000000000000000,+27.7772811,-082.7033081,121030222001,1176
12,103,022200,4,121030222004,1500000US121030222004,Block Group 4,G5030,S,705037.000000000000000,0.000000000000000,+27.7671298,-082.7069388,121030222004,429
12,103,022301,3,121030223013,1500000US121030223013,Block Group 3,G5030,S,465997.000000000000000,0.000000000000000,+27.7687849,-082.7271645,121030223013,555
12,103,022302,1,121030223021,1500000US121030223021,Block Group 1,G5030,S,838881.000000000000000,24704.000000000000000,+27.7758590,-082.7315782,121030223021,1044
12,103,022302,2,121030223022,1500000US121030223022,Block Group 2,G5030,S,670318.000000000000000,21911.000000000000000,+27.7759131,-082.7254530,121030223022,578
12,103,022302,3,121030223023,1500000US121030223023,Block Group 3,G5030,S,1064757.000000000000000,3782.000000000000000,+27.7759263,-082.7172322,121030223023,2285
12,103,027000,3,121030270003,1500000US121030270003,Block Group 3,G5030,S,1040545.000000000000000,1123410.000000000000000,+28.0012781,-082.7933787,121030270003,1106
12,103,027204,1,121030272041,1500000US121030272041,Block Group 1,G5030,S,1328264.000000000000000,539401.000000000000000,+28.0965547,-082.7273458,121030272041,2073
12,103,027314,1,121030273141,1500000US121030273141,Block Group 1,G5030,S,404595.000000000000000,87263.000000000000000,+28.0677233,-082.7120775,121030273141,1365
12,103,027401,2,121030274012,1500000US121030274012,Block Group 2,G5030,S,1231686.000000000000000,329874.000000000000000,+28.1528461,-082.7336242,121030274012,1619
12,103,022401,2,121030224012,1500000US121030224012,Block Group 2,G5030,S,496076.000000000000000,0.000000000000000,+27.7788352,-082.7411102,121030224012,863
12,103,022402,1,121030224021,1500000US121030224021,Block Group 1,G5030,S,1165726.000000000000000,0.000000000000000,+27.7869269,-082.7420621,121030224021,1674
12,103,022402,3,121030224023,1500000US121030224023,Block Group 3,G5030,S,921196.000000000000000,2929688.000000000000000,+27.7986015,-082.7561673,121030224023,1177
12,103,022402,4,121030224024,1500000US121030224024,Block Group 4,G5030,S,535912.000000000000000,1878.000000000000000,+27.7866762,-082.7483657,121030224024,776
12,103,022501,1,121030225011,1500000US121030225011,Block Group 1,G5030,S,756257.000000000000000,15640.000000000000000,+27.7860122,-082.7166824,121030225011,1343
12,103,022501,2,121030225012,1500000US121030225012,Block Group 2,G5030,S,1598034.000000000000000,0.000000000000000,+27.7855542,-082.7255245,121030225012,1494
12,103,022501,3,121030225013,1500000US121030225013,Block Group 3,G5030,S,512577.000000000000000,18139.000000000000000,+27.7881650,-082.7352335,121030225013,1948
12,103,022502,1,121030225021,1500000US121030225021,Block Group 1,G5030,S,411562.000000000000000,5794.000000000000000,+27.8071376,-082.7433586,121030225021,848
12,103,027206,1,121030272061,1500000US121030272061,Block Group 1,G5030,S,1105028.000000000000000,30942.000000000000000,+28.0860255,-082.7648660,121030272061,1792
12,103,027207,1,121030272071,1500000US121030272071,Block Group 1,G5030,S,517202.000000000000000,8006.000000000000000,+28.0754730,-082.7537095,121030272071,605
12,103,027208,1,121030272081,1500000US121030272081,Block Group 1,G5030,S,602989.000000000000000,19190.000000000000000,+28.0640734,-082.7554153,121030272081,1111
12,103,022502,3,121030225023,1500000US121030225023,Block Group 3,G5030,S,1517609.000000000000000,13169.000000000000000,+27.7994496,-082.7334780,121030225023,1573
12,103,022503,1,121030225031,1500000US121030225031,Block Group 1,G5030,S,868114.000000000000000,4154.000000000000000,+27.8036807,-082.7156533,121030225031,1461
12,103,022503,2,121030225032,1500000US121030225032,Block Group 2,G5030,S,921538.000000000000000,0.000000000000000,+27.7953645,-082.7181100,121030225032,2728
12,103,022503,3,121030225033,1500000US121030225033,Block Group 3,G5030,S,1143849.000000000000000,0.000000000000000,+27.8008634,-082.7252592,121030225033,1883
12,103,022601,2,121030226012,1500000US121030226012,Block Group 2,G5030,S,403084.000000000000000,0.000000000000000,+27.7895404,-082.7082283,121030226012,847
12,103,022601,3,121030226013,1500000US121030226013,Block Group 3,G5030,S,493686.000000000000000,13991.000000000000000,+27.7840463,-082.7088153,121030226013,1079
12,103,022602,1,121030226021,1500000US121030226021,Block Group 1,G5030,S,635869.000000000000000,0.000000000000000,+27.8043790,-082.7035624,121030226021,1362
12,103,022602,2,121030226022,1500000US121030226022,Block Group 2,G5030,S,649650.000000000000000,15135.000000000000000,+27.7943760,-082.7051783,121030226022,1407
12,103,022602,3,121030226023,1500000US121030226023,Block Group 3,G5030,S,912882.000000000000000,0.000000000000000,+27.8008791,-082.7087320,121030226023,1804
12,103,022700,1,121030227001,1500000US121030227001,Block Group 1,G5030,S,909157.000000000000000,71230.000000000000000,+27.7868012,-082.6826130,121030227001,1410
12,103,022700,2,121030227002,1500000US121030227002,Block Group 2,G5030,S,938302.000000000000000,46254.000000000000000,+27.7873147,-082.6907848,121030227002,2385
12,103,022700,3,121030227003,1500000US121030227003,Block Group 3,G5030,S,483169.000000000000000,0.000000000000000,+27.7863549,-082.6979410,121030227003,491
12,103,022801,1,121030228011,1500000US121030228011,Block Group 1,G5030,S,737510.000000000000000,2829.000000000000000,+27.8046436,-082.6859523,121030228011,1926
12,103,022801,2,121030228012,1500000US121030228012,Block Group 2,G5030,S,654633.000000000000000,0.000000000000000,+27.8043604,-082.6964705,121030228012,934
12,103,025014,1,121030250141,1500000US121030250141,Block Group 1,G5030,S,1291586.000000000000000,7597.000000000000000,+27.8312451,-082.7329541,121030250141,2871
12,103,025014,2,121030250142,1500000US121030250142,Block Group 2,G5030,S,2371878.000000000000000,110347.000000000000000,+27.8320520,-082.7438675,121030250142,1979
12,103,025015,1,121030250151,1500000US121030250151,Block Group 1,G5030,S,695612.000000000000000,279023.000000000000000,+27.8249895,-082.7518185,121030250151,1613
12,103,025016,1,121030250161,1500000US121030250161,Block Group 1,G5030,S,2016347.000000000000000,1197719.000000000000000,+27.8356162,-082.7657038,121030250161,2006
12,103,027327,1,121030273271,1500000US121030273271,Block Group 1,G5030,S,2315725.000000000000000,88846.000000000000000,+28.0487499,-082.6798495,121030273271,2221
12,103,025107,1,121030251071,1500000US121030251071,Block Group 1,G5030,S,477980.000000000000000,9622.000000000000000,+27.8311218,-082.7817805,121030251071,871
12,103,025107,2,121030251072,1500000US121030251072,Block Group 2,G5030,S,843020.000000000000000,49399.000000000000000,+27.8242257,-082.7831707,121030251072,1632
12,103,025108,1,121030251081,1500000US121030251081,Block Group 1,G5030,S,417760.000000000000000,479323.000000000000000,+27.8180868,-082.7961960,121030251081,1202
12,103,025108,2,121030251082,1500000US121030251082,Block Group 2,G5030,S,778988.000000000000000,30337.000000000000000,+27.8170302,-082.7897397,121030251082,1095
12,103,022801,3,121030228013,1500000US121030228013,Block Group 3,G5030,S,641548.000000000000000,16528.000000000000000,+27.8018877,-082.6872403,121030228013,2003
12,103,022802,2,121030228022,1500000US121030228022,Block Group 2,G5030,S,479519.000000000000000,15744.000000000000000,+27.7958413,-082.6907819,121030228022,1020
12,103,022802,3,121030228023,1500000US121030228023,Block Group 3,G5030,S,469081.000000000000000,0.000000000000000,+27.7955164,-082.6968649,121030228023,1211
12,103,022901,1,121030229011,1500000US121030229011,Block Group 1,G5030,S,1414018.000000000000000,84808.000000000000000,+27.7887365,-082.6703066,121030229011,1227
12,103,022901,2,121030229012,1500000US121030229012,Block Group 2,G5030,S,815479.000000000000000,43349.000000000000000,+27.7805851,-082.6651942,121030229012,1389
12,103,022902,2,121030229022,1500000US121030229022,Block Group 2,G5030,S,610182.000000000000000,0.000000000000000,+27.7952004,-082.6694187,121030229022,657
12,103,023000,2,121030230002,1500000US121030230002,Block Group 2,G5030,S,852157.000000000000000,0.000000000000000,+27.7996742,-082.6650497,121030230002,1488
12,103,023100,1,121030231001,1500000US121030231001,Block Group 1,G5030,S,505299.000000000000000,3536.000000000000000,+27.7961420,-082.6589699,121030231001,846
12,103,023200,1,121030232001,1500000US121030232001,Block Group 1,G5030,S,495255.000000000000000,0.000000000000000,+27.8039180,-082.6508355,121030232001,1262
12,103,023200,2,121030232002,1500000US121030232002,Block Group 2,G5030,S,489238.000000000000000,0.000000000000000,+27.7984340,-082.6508500,121030232002,1147
12,103,023200,3,121030232003,1500000US121030232003,Block Group 3,G5030,S,327394.000000000000000,0.000000000000000,+27.7938797,-082.6508239,121030232003,613
12,103,023300,3,121030233003,1500000US121030233003,Block Group 3,G5030,S,275018.000000000000000,0.000000000000000,+27.7866272,-082.6511067,121030233003,785
12,103,023400,2,121030234002,1500000US121030234002,Block Group 2,G5030,S,837711.000000000000000,16184.000000000000000,+27.7802140,-082.6542684,121030234002,1025
